x,0_0_im,0_0_re,0_1_im,0_1_re,0_2_im,0_2_re,0_3_im,0_3_re,0_4_im,0_4_re,0_5_im,0_5_re,deform_jac_im,deform_jac_re,integrand_im,integrand_re,param_jac,rescaled_integrand_im,rescaled_integrand_re
99999.99999999999,280725638.6934591,79708875.36877404,60.51152834380532,27.468971252425224,17135368.679455757,30318429.218320623,301866766.0367076,58824644.55586664,123079996.503016,87303231.9489327,119074298.3507587,96737457.82332036,0.0,1.0,0.26981988247925565,0.5944091294939831,2.099669678580669e+22,1.2850587177200556e-08,7.022214634387692e-06
70548.02310718631,139717794.0044093,39671289.65946257,42.68968930751488,19.37875277208946,8528311.238862792,15089556.52194784,150239765.76136473,29277166.84536166,61257184.97330243,43450999.993578464,59263567.14490906,48146453.08018268,0.0,1.0,0.2698251376639236,0.5944229794533324,5.20116290067313e+21,1.821530706001173e-08,9.953808579714622e-06
49770.23564332114,69537862.69445401,19744490.508257616,30.11673209879011,13.671262621749655,4244559.096416103,7510109.853804676,74774660.74068893,14571316.786532147,30487831.682577256,21625647.963032342,29495622.849504653,23962597.766380575,0.0,1.0,0.26983257121503335,0.5944425773597178,1.288410174831759e+21,2.581958852204522e-08,1.4109267214563155e-05
35111.917342151275,34609149.22312508,9826876.74484721,21.24675638319382,9.644739808709636,2112526.003565708,3737800.7930571917,37215507.42057086,7252180.011679191,15173856.05726688,10763123.870545506,14680045.110163191,11926237.575183565,0.0,1.0,0.2698430768608499,0.5944702884579046,3.191639294722628e+20,3.65983168904767e-08,1.9999520880453393e-05
24770.763559917137,17225048.842899904,4890857.802047598,14.989159672014628,6.804105660698843,1051408.4216682469,1860313.2656000452,18522233.441508066,3609428.0057462966,7552057.1336148055,5356823.590741498,7306295.945862911,5935713.86415877,0.0,1.0,0.2698579056050682,0.5945094307162745,7.906457113522766e+19,5.187658842164543e-08,2.8348795793534423e-05
17475.28400007683,8572942.968686793,2434190.105393919,10.57454295372509,4.800091727561034,523287.92110171384,925883.003604095,9218550.55459285,1796421.4761507297,3758671.846560997,2666097.711877863,3636362.7563397926,2954216.886348735,0.0,1.0,0.2698787988921682,0.5945646375153149,1.9586733979843408e+19,7.353252359729188e-08,4.018365003539329e-05
12328.467394420633,4266770.791759974,1211501.2006814643,7.4601097050458325,3.386295690791388,260441.2589741939,460814.651882229,4588088.213453074,894083.6620101129,1870696.4595356344,1326918.8721917244,1809827.756983393,1470319.3717241464,0.0,1.0,0.2699081612146837,0.5946423363337713,4.852428256089175e+18,1.0422794286996783e-07,5.6959160652790036e-05
8697.490026177835,2123579.6725929594,602966.3316164521,5.262926673457,2.388885115921859,129621.96554447191,229348.89030297176,2283497.9975263695,444987.87006834947,931047.654688678,660407.657216907,900756.5583071507,731780.4748935377,0.0,1.0,0.26994927230040994,0.5947513560398605,1.2022099124232292e+18,1.4773509466460539e-07,8.07377346371745e-05
6135.907273413163,1056909.0516893482,300097.2908421531,3.7128405514541236,1.6852239911902172,64512.972322955895,114147.73160833775,1136499.2881696632,221471.7405303287,463382.93165954493,328684.33623665525,448309.38045717985,364208.2028091013,0.0,1.0,0.2700065225491912,0.5949036443762907,2.978760710755859e+17,2.0939919232343465e-07,0.0001144424063900257
4328.7612810830615,526025.0282611714,149358.79491243543,2.6192614411626547,1.1887940917832387,32108.12756547375,56811.77028763792,565636.2248723971,110227.1686973307,230625.59178489595,163585.4794419934,223125.14216280053,181266.81238223784,0.0,1.0,0.270085615291179,0.5951149964235599,7.381409440176163e+16,2.967925994229226e-07,0.00016221541147632733
3053.8555088334124,261803.12201238357,74335.98859471758,1.8477289913289334,0.8385571857754434,15980.19848470822,28275.475606761796,281516.9660081273,54860.435563164145,114782.06432208345,81415.82799686979,111050.26676996436,90216.58923360339,0.0,1.0,0.27019358883341144,0.5954055059483283,1.8294119280196612e+16,4.206384689160496e-07,0.00022992510824833179
2154.434690031878,130299.48466530823,36997.03046114106,1.3033799131706723,0.5914501199436245,7953.31734831861,14072.858081078353,140110.58788968186,27304.248438743594,57126.713988272844,40520.10828733783,55270.23181801168,44900.775944004,0.0,1.0,0.2703383147956808,0.5957990337543402,4535036689241786.0,5.961105351958609e-07,0.00032588066562311844
1519.9110829529332,64849.97533762541,18413.391941273178,0.9192841418191453,0.41709002781417764,3958.3388608789605,7004.156178040557,69732.6153009326,13589.445485721773,28431.683999090288,20166.430525076907,27508.30264263797,22347.057547109627,0.0,1.0,0.27052671395224154,0.5963200924273144,1124572904749856.8,8.446505850367917e-07,0.00046183408023625877
1072.267222010321,32275.713801029615,9164.305777962623,0.6482155468475405,0.2940386542830474,1970.0421770957728,3486.028458081324,34705.554739714666,6763.539027358178,14150.222520705645,10036.511150722608,13691.072629032262,11122.067193640296,0.0,1.0,0.2707600687652121,0.5969846717869038,278990316612538.78,1.196477612561327e-06,0.0006543690446094318
756.4633275546291,16063.507135337979,4561.038152196075,0.4568454318398207,0.20716651262370336,980.4717727200735,1735.0352141654535,17272.660943413124,3366.257509221805,7042.39195689808,4994.935058641072,6814.167693755019,5535.397216532519,0.0,1.0,0.2710230519769838,0.5977776708384198,69257402322419.84,1.6939620233188363e-06,0.0009267801679133155
533.6699231206302,7994.710155683447,2269.998187816967,0.3216450783365267,0.1457928774398951,487.966981191113,863.5527292704297,8596.379229512779,1675.4141752617147,3504.8689371318874,2485.8074086143674,3391.4898010555403,2754.9225125126586,0.0,1.0,0.2712595762447774,0.5986018365142268,17208102709170.18,2.395908737061655e-06,0.0013114835339738586
376.4935806792471,3978.8907314374483,1129.7543191994378,0.22599406576934022,0.10237316949522213,242.85093418682803,429.80747859978527,4278.251407154759,833.8715961719467,1744.278429237951,1237.0627404651175,1687.9965344963844,1371.0907081772239,0.0,1.0,0.27132182481346007,0.5991680695877237,4281051636383.3623,3.3822600072974814e-06,0.0018527231469890825
265.6087782946684,1980.236051610321,562.2608095442464,0.15814028198563193,0.07157302036499101,120.85944982011874,213.92695532795415,2129.1640644196345,415.0297321749536,868.058745077188,615.5977259904585,840.1509308166419,682.3663569581976,0.0,1.0,0.2708669580662997,0.5987701452579043,1066952426149.5409,4.75705582425553e-06,0.002608446662777112
187.3817422860379,985.5207392409712,279.82398486194205,0.10976464633005756,0.04961693566542755,60.14636382145907,106.47954263740178,1059.597066314166,206.5682292682423,431.98356213692307,306.3200375201626,418.16701126491546,339.595089270818,0.0,1.0,0.26915953852772206,0.5958486140134939,266584114840.64444,6.642894053786508e-06,0.0036477333981438736
132.19411484660287,490.4625749851933,139.25876737898164,0.07498338627502432,0.03383568876865768,29.93098506773119,53.00047750554126,527.2984493958626,102.81438789184615,214.9630264263466,152.41079023328416,208.138154613469,169.0029934039719,0.0,1.0,0.2647333058640905,0.5872337310972222,66843833192.83001,9.149210080660575e-06,0.005034143785482747
93.26033468832179,244.08083018493883,69.30212973902769,0.049683650096893524,0.02236499413238176,14.893896045617696,26.382244274265393,262.39150243280903,51.17440315910097,106.96205452338175,75.82319016330402,103.6017364572718,84.10311826886519,0.0,1.0,0.25495142169243135,0.56713573132064,16843842493.441511,1.227742176815734e-05,0.006774486045665876
65.79332246575683,121.46301834264679,34.486664450419674,0.031129522293758177,0.013966249413382686,7.410731176558958,13.133174686462409,130.5603268844014,25.47203574333289,53.217236826439226,37.71481101288171,51.57049692821737,41.85122251066011,0.0,1.0,0.2358942204347376,0.5268048517493797,4273848904.705621,1.5719676009489407e-05,0.008707944680059258
46.41588833612772,60.44075672775945,17.160419659295854,0.01774236145134196,0.007924406520819344,3.6869277697940546,6.538296910385293,64.95726017022965,12.679183580462313,26.4736200109508,18.754847588288744,25.67215627652673,20.824451216006803,0.0,1.0,0.20384228322774586,0.4576829530246548,1094821479.877533,1.8618769084668198e-05,0.010369576800722953
32.745491628777316,30.073298746339347,8.538161066009565,0.008783449360840339,0.0038996187774372796,1.8339950077816995,3.2554571693186216,32.31324592446463,6.311640636159767,13.167001929322065,9.323132290307637,12.780889603684155,10.360856822338384,0.0,1.0,0.15947694302491072,0.3607155163069826,284148530.9982457,1.9706388140729915e-05,0.011056395344836732
23.101297000831583,14.961787997948925,4.247586484707376,0.003652336971771546,0.001608562102152623,0.9120773367655874,1.6211895939171554,16.071030846170878,3.142139546548477,6.5469074309509265,4.632263311813053,6.363746015593768,5.154144781239775,0.0,1.0,0.11119718574105081,0.2540888658368798,75062007.06628348,1.8263445547749815e-05,0.010351759127436815
16.297508346206403,7.442477947213757,2.112682272826897,0.0012773461006590292,0.0005563324120267832,0.4534422532611106,0.8075352874551863,7.99061962562675,1.5644174806320406,3.253933808737119,2.2999474489884446,3.1691215451125965,2.5634881006812615,0.0,1.0,0.07020959961582558,0.16276799615292536,20299176.370668657,1.4972065409337411e-05,0.008609815426700859
11.497569953977356,3.701315916659836,1.0505058479827534,0.0003892180464639516,0.00016683382431660523,0.22532345673785853,0.4023832842277364,3.9713624606011932,0.7790024230477128,1.6163274834594163,1.1407995580285397,1.5785872421092386,1.274631479632034,0.0,1.0,0.04180599729598101,0.09896968510915864,5658945.959955039,1.122848655451142e-05,0.006593627806856508
8.111308307896856,1.840188455798792,0.5221196820189581,0.00010823005034567945,4.5324798302937774e-05,0.11189043465416901,0.20060109101166645,1.9726492298766556,0.3879732495056163,0.8022143696174784,0.5650536838462618,0.7865780810210184,0.6335308103082132,0.0,1.0,0.024479914858746083,0.05975069676982903,1639019.4886274033,7.970737609475987e-06,0.004825820776888837
5.72236765935022,0.9145054954453747,0.25932545655506634,2.8532072988112916e-05,1.154743708515714e-05,0.05550663809424981,0.10007692752967942,0.9790701050676374,0.19326815358681496,0.39768280064034317,0.27932513503548795,0.3921136974774895,0.31471183944458714,0.0,1.0,0.01449936275151024,0.03701325822280494,497171.1132317196,5.46475002691677e-06,0.0034603362921709836
4.03701725859655,0.45421668600451176,0.1286629630544552,7.310449502147138e-06,2.8126642839883328e-06,0.02749508247139575,0.049977632365303164,0.48539895967460567,0.09630036548378143,0.19680842489985126,0.13769667300987978,0.19559084122567585,0.15621703099745096,0.0,1.0,0.008797352578826162,0.024001598690469233,159082.03726334896,3.6384186739165977e-06,0.00246229707502056
2.8480358684357934,0.2254292516207489,0.06372483042820469,1.8468475282807652e-06,6.584436630650543e-07,0.013589406734647721,0.024995039597092875,0.24028632501953606,0.047995311170035936,0.09715899145769441,0.06761617899597341,0.09764227185874078,0.0774621377126393,0.0,1.0,0.0054606194942526404,0.01647378631880406,53970.283992991426,2.3373490634520554e-06,0.0017491002176575506
2.009233002565046,0.11177109319300513,0.031471385713868726,4.6372400003266056e-07,1.4691980973995463e-07,0.006693596601975106,0.012527310164134386,0.11870742015892143,0.02392303726669432,0.04779381170052239,0.03302450983551526,0.048795609140691094,0.038355979413471165,0.0,1.0,0.0034067398027537196,0.012028014809527554,19452.781892758518,1.420522628447597e-06,0.0012440640801098686
1.417474162926802,0.05534949128347009,0.015466889243261695,1.1625151215380748e-07,3.0372752222982625e-08,0.003279016342583227,0.006298326429021581,0.0584881684167595,0.011920886329818768,0.023387886830550493,0.01601032509429713,0.024416317722990338,0.018956205310181436,0.0,1.0,0.0020374526344445814,0.009348639564325235,7437.594993271212,7.801901271024947e-07,0.0008879754316338843
1.0,0.027369356576493524,0.007537176920869315,2.9180862230418433e-08,5.368805758970437e-09,0.0015915683328539087,0.003181544644717903,0.028720366948084036,0.005932791538653525,0.011356886971839546,0.00768401237660511,0.012235281549676898,0.009345292870423964,0.0,1.0,0.0010180781351029912,0.007719564245322242,3002.222068166616,3.3910820451889717e-07,0.0006378074357117215
