x,0_0_im,0_0_re,0_1_im,0_1_re,0_2_im,0_2_re,0_3_im,0_3_re,0_4_im,0_4_re,0_5_im,0_5_re,deform_jac_im,deform_jac_re,integrand_im,integrand_re,param_jac,rescaled_integrand_im,rescaled_integrand_re
7.05480231071866e-06,0.00026724995235907734,0.0006688018506230488,1.2173604729902528e-15,5.043765720703954e-15,4.903257762712686e-05,9.487743783748814e-05,1.3846520768090864e-06,6.1377050459539515e-06,1.9121307860305572e-07,4.764842332012267e-09,2.1201909046413305e-07,2.4860107555601574e-08,0.0,1.0,7.255107837422838,2.043388118710988,16.49271554910463,3.103391396254474e-06,0.00021681191664205975
1e-05,0.0003161129322154279,0.0007921648601156434,1.7524716662352841e-15,7.094240308533154e-15,5.84564743576462e-05,0.00011355395331777008,1.832499300590505e-06,8.846174005667888e-06,2.711756961344231e-07,6.9014053550149084e-09,3.0059507471728185e-07,3.612459631305768e-08,0.0,1.0,6.081078450210026,1.7008702345945936,16.493754170307326,3.686897711351496e-06,0.00025579453917685626
1.4174741629268077e-05,0.0003734188750377058,0.0009373221909833981,2.529476227838552e-15,9.962774377859295e-15,6.970839816365522e-05,0.00013604277690759027,2.3815736722500064e-06,1.2780717512744416e-05,3.846149325395121e-07,1.0033246433945455e-08,4.2618969556091664e-07,5.2701915163338016e-08,0.0,1.0,5.095356134317732,1.4134628239675526,16.49522639449906,4.3785611052386775e-06,0.00030128732843625065
2.0092330025650458e-05,0.0004404111765660889,0.001107708498456229,3.66208325365843e-15,1.3964757171844383e-14,8.314931616547753e-05,0.00016317921972942138,3.0189015028275175e-06,1.8513747366644453e-05,5.455719151767395e-07,1.464895238370691e-08,6.042818241574952e-07,7.723048924071178e-08,0.0,1.0,4.267862243329167,1.1723912170664534,16.497313245246605,5.1978946766795605e-06,0.00035418424898514306
2.8480358684358048e-05,0.0005184166862367226,0.0013071128582200007,5.320227495332409e-15,1.9529250387726885e-14,9.921366356750189e-05,0.00019600537179731707,3.6917215270623497e-06,2.6893440480526438e-05,7.739952248572529e-07,2.1493441446276505e-08,8.568258956473845e-07,1.137401016094411e-07,0.0,1.0,3.573342004318486,0.9702916246408425,16.500271324350805,6.167781122161485e-06,0.00041542847046604413
4.03701725859655e-05,0.0006087979554965753,0.0015396226266562968,7.75956751701927e-15,2.7234042590310812e-14,0.0001184248653189615,0.00023583088274117253,4.270686775106438e-06,3.917956957698701e-05,1.0982390016736348e-06,3.1713163020871524e-08,1.2149611600607178e-06,1.6843269916254597e-07,0.0,1.0,2.9905930829365213,0.8009855788210912,16.50446436942844,7.315036476807697e-06,0.00048598568123635853
5.72236765935022e-05,0.0007128710966063137,0.0018095076678488657,1.1367447077490403e-14,3.784678294794708e-14,0.00014141412028048083,0.0002843152949724633,4.487046698853293e-06,5.7246022081016066e-05,1.5586262489338984e-06,4.709045556382884e-08,1.722852457758814e-06,2.5092705776599143e-07,0.0,1.0,2.501817494926095,0.6592902517169109,16.5104079916401,8.671087673793776e-06,0.0005668057034067828
8.11130830789689e-05,0.0008317739501804756,0.0021210164841265907,1.673505069140054e-14,5.2368821499340805e-14,0.00016894293717828896,0.0003435809295820224,3.828544914932927e-06,8.388092120857537e-05,2.212537528980989e-06,7.042630695809069e-08,2.443131529264673e-06,3.762558643332998e-07,0.0,1.0,2.092077055785777,0.5408587997354002,16.518833101652376,1.0272809162081907e-05,0.0006587718740702329
0.00011497569953977356,0.0009662647470234661,0.002478046793190655,2.477151739691665e-14,7.207288230529934e-14,0.00020192974008006084,0.0004163696001474861,1.3719049905694182e-06,0.00012322711125666692,3.141687882514162e-06,1.061731639135289e-07,3.4645974544879047e-06,5.680891386103332e-07,0.0,1.0,1.748835739318486,0.44204579190571214,16.530775837167962,1.2163591986784073e-05,0.0007626401923560883
0.00016297508346206467,0.0011164274402875364,0.0028836443108522128,3.68856890440617e-14,9.851505550361363e-14,0.00024148037365528827,0.0005062629618858102,4.478252750834918e-06,0.00018141947729236453,4.462548679048077e-06,1.6149433757599398e-07,4.913095138620597e-06,8.639642796301467e-07,0.0,1.0,1.461575009583631,0.3597935434722364,16.547705078778723,1.4394763989263715e-05,0.0008789747728866251
0.0002310129700083158,0.0012812587401411454,0.0033392785742599146,5.527752149700696e-14,1.3348168495241e-13,0.00028892121299714854,0.0006179964090862642,1.638133567555088e-05,0.00026748848136598545,6.3412976241829545e-06,2.4806040209773393e-07,6.966841142017921e-06,1.3238089219724065e-06,0.0,1.0,1.221470494527432,0.29153581608508267,16.57170329249859,1.702755122619405e-05,0.0010080933192464355
0.00032745491628777317,0.0014581183653131346,0.0038438510938264064,8.340826130113902e-14,1.7879530288588386e-13,0.0003458312086242512,0.0007579122836482588,3.862170028923442e-05,0.0003946052929009395,9.015298070886632e-06,3.851347284938523e-07,9.877922215475284e-06,2.043875496849593e-06,0.0,1.0,1.0211203744501425,0.235115883887807,16.605723054093136,2.0135882409100643e-05,0.0011500462327501185
0.00046415888336127914,0.0016420464847270305,0.004392422369100795,1.267634638633379e-13,2.3583816831959116e-13,0.0004140644341179691,0.0009346234209887184,7.786020289285858e-05,0.0005817318879972889,1.2823998009042072e-05,6.049407085395324e-07,1.4002250990235149e-05,3.179567927113353e-06,0.0,1.0,0.8543176626482393,0.18871642065176306,16.653951035825493,2.3810513882117303e-05,0.0013046640003939586
0.0006579332246575682,0.0018250030736179643,0.004974720632464503,1.9409785557577808e-13,3.0453518797721645e-13,0.0004957454567336244,0.0011599991431876433,0.00014404383200752115,0.0008556944363343759,1.8253398557037372e-05,9.621097608847944e-07,1.984086999437255e-05,4.982840749631701e-06,0.0,1.0,0.7158602871506863,0.15079906296099246,16.722324689148,2.8165238738307297e-05,0.0014717139772604253
0.0009326033468832219,0.001995176075413965,0.005573639693368011,2.99476202687175e-13,3.8133183207898234e-13,0.0005932023467483894,0.0014506544176906514,0.00025131797295806755,0.0012536118972078893,2.5999967263373543e-05,1.5504855972017668e-06,2.809596595234263e-05,7.863334137904463e-06,0.0,1.0,0.6013947500010912,0.1200518941949346,16.81926610975935,3.3346446449502125e-05,0.0016511957026352005
0.0013219411484660286,0.0021366408550719273,0.006164154941605258,4.65633930781791e-13,4.553408927303552e-13,0.0007087697503430845,0.0018302417765239834,0.00041855761323998425,0.0018255207922864025,3.706207977392363e-05,2.5332375860662735e-06,3.9744825034460574e-05,1.2487737589415361e-05,0.0,1.0,0.5072915475867279,0.09534355498246443,16.956725225177546,3.9548294975505e-05,0.0018437459722426555
0.0018738174228603867,0.002229797087965741,0.006713341627404149,7.295329699991645e-13,5.011998939668899e-13,0.0008443358785369229,0.0023330625715147885,0.0006687794565359681,0.0026371282669918807,5.2869501416758474e-05,4.196979366839254e-06,5.613318860737813e-05,1.9939554154444337e-05,0.0,1.0,0.4305543599688437,0.07568332035209152,17.15166435694529,4.703801592709161e-05,0.002050976978044635
0.002656087782946684,0.0022530530801895096,0.00718231644476741,1.1515798435869058e-12,4.660799871992815e-13,0.0010004038168518095,0.00300993968885025,0.0010262512805415344,0.003773494022768467,7.546308129692372e-05,7.0486181767085105e-06,7.908398491651361e-05,3.197130672400876e-05,0.0,1.0,0.3687724041077513,0.06018726969364215,17.428174172783717,5.6201634636408176e-05,0.0022752796391080645
0.0037649358067924714,0.002185987836846725,0.007530666159647071,1.8309698915368257e-12,2.463727679892613e-13,0.0011742581307706505,0.003938209994043147,0.0015096768839701626,0.0053477740098143685,0.00010773521976891805,1.1986168528613301e-05,0.00011100459907215584,5.1390916326799175e-05,0.0,1.0,0.32014244777217965,0.0480509517458946,17.820495876597285,6.763648852636841e-05,0.0025181372089120276
0.0053366992312063235,0.0020135522264806923,0.007723017816497593,2.931304810621984e-12,3.537447019729232e-13,0.0013565130683046963,0.005239898887915603,0.002119306786380308,0.007530122022002879,0.0001537318199818309,2.0591432303119924e-05,0.000154950753557276,8.262574074730748e-05,0.0,1.0,0.28363529130952164,0.038525955025639526,18.377349786310177,8.236640531280997e-05,0.0027751270080495502
0.007564633275546291,0.001729934472442962,0.007735981789969346,4.723478738128575e-12,1.6954459417165836e-12,0.0015247077528529895,0.007118138526575422,0.002813388327884629,0.010651036322980631,0.00021899115107752482,3.560799501825516e-05,0.00021456460519897876,0.00013248391303099982,0.0,1.0,0.25955426087534317,0.030881401763461228,19.168157424145857,0.0001024320050791181,0.003023041588629667
0.010722672220103254,0.0013401772524562182,0.00756262881580316,7.657656819446122e-12,4.433723273730469e-12,0.0016310657915410203,0.009940621216160494,0.0034522615817856625,0.01562016397738356,0.00031084962467192614,6.166749364880467e-05,0.0002937577038875501,0.00021105419429762168,0.0,1.0,0.2515676377337345,0.024249355802485106,20.29202616889632,0.00013293287216134262,0.0031784649558275787
0.01519911082952933,0.0008582812242116756,0.007212139354163672,1.2484374840018829e-11,9.742331030269492e-12,0.0015758767834327186,0.014468171490645108,0.00353298731333483,0.026409755347321172,0.0004385890447010219,0.00010628659535246033,0.0003959947864877745,0.0003325283765699615,0.0,1.0,0.2779144563788942,0.01659448727924902,21.89079471951879,0.0001929602226759204,0.002857985999842665
0.021544346900318867,0.00030230283303495347,0.006704509335732608,2.0458761838935846e-11,1.970692838602759e-11,0.0011291387035769307,0.02265493191095251,0.0042434029646217335,0.11177847904813552,0.0006132717347524214,0.0001810621310390665,0.0005231280547482281,0.0005155273945443492,0.0,1.0,0.6367703240785313,0.02252200997320177,24.168096265159566,0.0005676409348614356,0.0049800951756182755
0.030538555088334123,0.0003114298627951388,0.006062702803101232,3.3685746103304094e-11,3.8011721149345286e-11,0.00045687955589486723,0.04184209931980196,0.01120050972359816,0.027648989952442592,0.0008471569738529039,0.0003028719817051313,0.0006739946864355075,0.0007824226158846711,0.0,1.0,0.07157849944898012,0.0416924827294644,27.417413496919515,7.972684764040818e-05,0.011519121670429525
0.043287612810830614,0.0009727150271290435,0.005305472821018912,5.5704955510539787e-11,7.113911577259963e-11,0.010265237783444127,0.14765908606007175,0.009548822350292065,0.006604157178062946,0.0011527123438538549,0.0004948177624416685,0.0008433367897093805,0.0011574139420508672,0.0,1.0,0.4350740100364467,0.05718672820585363,32.06368042796576,0.0005873722242468094,0.01915072060504666
0.06135907273413188,0.0016794550622789982,0.004442894547680925,9.24841843358571e-11,1.3046832293242801e-10,0.01383677621260064,0.11527679435132894,0.009020781488652567,0.0005535027346469508,0.0015413499222247194,0.0007866548375208046,0.0010217342012642514,0.0016638170723089496,0.0,1.0,0.2856412489736203,0.015204661755141347,38.72546308314159,0.0004525880590249302,0.005975834157750792
0.08697490026177834,0.002437579872993767,0.00347481820200301,1.5411121587445397e-10,2.359543313390199e-10,0.0065301436116742394,0.042364299868406584,0.008374523268100221,0.00235531237778699,0.0020220880815125047,0.0012144828345572911,0.0011968848904114952,0.0023217045713809815,0.0,1.0,0.08428635739149111,0.0005194992062669858,48.308679707992745,0.00015174907639507794,0.00023200282042200882
0.12328467394420685,0.0032599232855797513,0.002391304560206189,2.576829792499938e-10,4.2259628267253757e-10,0.004162562810648681,0.025787295952057677,0.007468407723071468,0.004107947788686329,0.0026004506119074594,0.001819496438339523,0.001355878228625758,0.0031470759974126803,0.0,1.0,0.04189700218187301,0.0026226624460767866,62.14914913705586,8.311068333117692e-05,0.001290493752441757
0.1747528400007683,0.0041649505313466695,0.0011739381420493285,4.3225445514477147e-10,7.518522060432234e-10,0.0023983847479598225,0.01838026889656646,0.0063339768894549635,0.005405843624445579,0.0032780971338647923,0.002645776215401591,0.001487626786215001,0.004152935237711719,0.0,1.0,0.0252450502584005,0.002961480993456111,82.23162397286193,5.364899798249817e-05,0.001561111525543807
0.2477076355991714,0.005175831500409685,0.00020271461517232147,7.2734411813446e-10,1.331871418172201e-09,0.0007334398537895204,0.01427649132938868,0.0050406440108537705,0.006591495883467028,0.004053699138115411,0.0037375258025748445,0.0015847226473321586,0.005351645007767676,0.0,1.0,0.017247288353185404,0.0029048800775425677,111.53024639380908,3.8306066350641834e-05,0.0016003484200936985
0.35111917342151416,0.006320010488111186,0.0017697852775639875,1.2276056576586863e-09,2.3535377935921923e-09,0.0009607954129309668,0.01181294343273684,0.0036481250215316956,0.007856412150344879,0.004925174304064305,0.005136548432195985,0.0016444954907115414,0.006757450383593156,0.0,1.0,0.013037151636227182,0.002785129799200764,154.54467666618342,2.9619874362742588e-05,0.0015695875320985817
0.49770235643321137,0.007629242106292951,0.003562879644987658,2.0782391200925035e-09,4.15504262527439e-09,0.002742836669698326,0.010325594855284843,0.0021910107724126063,0.009317548077920231,0.005892727279047745,0.006880640834983418,0.001669534936264044,0.00838825618822028,0.0,1.0,0.010741343144573957,0.0026997573796029625,218.15681475065426,2.4505270671569275e-05,0.0015277956003625626
0.705480231071866,0.009140009906681228,0.005620715047681793,3.529198814988623e-09,7.3382814244090995e-09,0.004662291348836788,0.009494044562281641,0.0006797608850704648,0.01105670211466739,0.006961743478007111,0.009002900824451494,0.0016681432339677189,0.01026621106792296,0.0,1.0,0.009518615517117466,0.002675333358838358,313.0225066855051,2.145275477346765e-05,0.0014956390420666028
1.0,0.010894259555726853,0.007983260737711165,6.012476775141513e-09,1.2980040910455895e-08,0.006774283675410914,0.009148890463503508,0.0008917715075938176,0.013142946458383344,0.008144760875835006,0.011531166043873184,0.0016551389081729826,0.012416984863123134,0.0,1.0,0.008959446866874422,0.0027160730591043753,455.8744376558617,1.9653321456110865e-05,0.0014778685672754914
